"symbol"	"num_hgnc_id"	"chr"	"pos"	"glen"	"prob"	"s_het"
"VSTM4"	"26470"	"10"	1202	1202	2.13168569893879e-05	0.022648088
"VSTM5"	"34443"	"11"	651	651	1.04162820911724e-05	NA
"VSX1"	"12723"	"20"	1420	1420	3.06505942075457e-05	0.007230868
"VSX2"	"1975"	"14"	1150	1150	2.45520826832108e-05	0.018814577
"VTA1"	"20954"	"6"	1036	1036	1.39493351370789e-05	0.008172637
"VTCN1"	"28873"	"1"	962	962	1.30518535233667e-05	0.002536245
"VTI1A"	"17792"	"10"	826	826	1.35820708171e-05	0.043863862
"VTI1B"	"17793"	"14"	779	779	1.34519583956632e-05	0.025175465
"VTN"	"12724"	"17"	2232	2232	3.67031129281636e-05	0.005834202
"VWA1"	"30910"	"1"	1498	1498	4.1302611422295e-05	NA
"VWA2"	"24709"	"10"	2516	2516	4.4873155545494e-05	0.003100726
"VWA3A"	"27088"	"16"	4240	4240	5.81905745155871e-05	NA
"VWA3B"	"28385"	"2"	4379	4379	6.18084531458755e-05	NA
"VWA5A"	"6658"	"11"	2669	2669	3.41594802387843e-05	0.003299934
"VWA5B1"	"26538"	"1"	4235	4235	7.46408077868238e-05	NA
"VWA5B2"	"25144"	"3"	4025	4025	7.7599414050074e-05	NA
"VWA7"	"13939"	"6"	2952	2952	4.90129849094361e-05	0.003374928
"VWA8"	"29071"	"13"	6426	6426	8.72643840995825e-05	NA
"VWC2"	"30200"	"7"	1010	1010	2.71274991277015e-05	0.231202267
"VWC2L"	"37203"	"2"	701	701	1.00839855488152e-05	0.091172249
"VWCE"	"26487"	"11"	3172	3172	5.50052041036554e-05	0.006689684
"VWDE"	"21897"	"7"	5221	5221	6.39934214227436e-05	NA
"VWF"	"12726"	"12"	9470	9470	0.000161447932628435	0.011782094
"VXN"	"28498"	"8"	708	708	1.28441468442169e-05	0.072408773
"WAC"	"17327"	"10"	2318	2318	2.95802982040207e-05	0.378565497
"WAPL"	"23293"	"10"	3845	3845	4.63103575415759e-05	0.180123459
"WARS"	"12729"	"14"	1682.66666666667	1682.66666666667	2.67430871901401e-05	0.235990672
"WARS2"	"12730"	"1"	1200	1200	1.98775827425297e-05	0.038832345
"WAS"	"12731"	"X"	1685	1685	2.94036538720539e-05	0.28481352
"WASF1"	"12732"	"6"	1795	1795	2.34969232561e-05	0.052689143
"WASF2"	"12733"	"1"	1609	1609	2.42355641156722e-05	0.129839388
"WASF3"	"12734"	"13"	1804	1804	3.08470932568965e-05	0.118121943
"WASHC2A"	"23416"	"10"	8769	8769	0.000115740903210983	NA
"WASHC2C"	"23414"	"10"	4431	4431	6.017586064658e-05	NA
"WASHC3"	"24256"	"12"	683	683	8.03410437715237e-06	0.006520446
"WASHC4"	"29174"	"12"	4035	4035	4.84963725393507e-05	0.007321547
"WASHC5"	"28984"	"8"	3912	3912	5.0802433148921e-05	0.00871731
"WASL"	"12735"	"7"	1678	1678	2.18269966382722e-05	0.084839628
"WBP1"	"12737"	"2"	1128	1128	1.84012885717256e-05	0.01187639
"WBP11"	"16461"	"12"	2086	2086	2.87243802954022e-05	0.410020253
"WBP1L"	"23510"	"10"	1175	1175	1.88360550889827e-05	0.030945803
"WBP2"	"12738"	"17"	900	900	1.66863531365151e-05	0.0228184
"WBP2NL"	"28389"	"22"	1010	1010	1.50112995325478e-05	0.002556055
"WBP4"	"12739"	"13"	1275	1275	1.35166052962707e-05	0.007568523
"WDCP"	"26157"	"2"	2198	2198	2.66006617560282e-05	0.02264046
"WDFY1"	"20451"	"2"	1409	1409	2.50301184598868e-05	0.012943016
"WDFY2"	"20482"	"13"	1379	1379	2.14058005288446e-05	0.012388377
"WDFY3"	"20751"	"4"	11605	11605	0.000153215556143042	0.149232542
"WDFY4"	"29323"	"10"	10622	10622	0.000152778312500359	NA
"WDHD1"	"23170"	"14"	3774	3774	4.48633816024877e-05	0.005622122
"WDPCP"	"28027"	"2"	2596	2596	3.26270780492762e-05	0.005900172
"WDR1"	"12754"	"4"	2086.66666666667	2086.66666666667	4.32218396262129e-05	0.317843692
"WDR11"	"13831"	"10"	4123	4123	5.52290819598502e-05	0.032981225
"WDR12"	"14098"	"2"	1464	1464	1.72530972663983e-05	0.044093359
"WDR13"	"14352"	"X"	1586	1586	3.36506500015459e-05	0.190921732
"WDR17"	"16661"	"4"	4433	4433	5.23964701565411e-05	0.00861236
"WDR18"	"17956"	"19"	1443	1443	3.48976906296171e-05	0.04709232
"WDR19"	"18340"	"4"	4596.33333333333	4596.33333333333	5.75078623400667e-05	0.014969754
"WDR20"	"19667"	"14"	2120	2120	3.41375862716596e-05	0.258981182
"WDR24"	"20852"	"16"	2955	2955	7.05931925032113e-05	0.020832859
"WDR25"	"21064"	"14"	1785	1785	2.92331598351078e-05	0.007852128
"WDR26"	"21208"	"1"	2267	2267	3.56546065133211e-05	0.363894608
"WDR27"	"21248"	"6"	3080	3080	5.08133448705214e-05	NA
"WDR3"	"12755"	"1"	3293	3293	4.04553765620067e-05	0.004614974
"WDR31"	"21421"	"9"	1234	1234	1.58577822576129e-05	0.006923668
"WDR33"	"25651"	"2"	4745	4745	7.00517846014224e-05	0.094807396
"WDR34"	"28296"	"9"	1882	1882	3.88832004492923e-05	0.007347615
"WDR35"	"29250"	"2"	4014	4014	5.10779221860128e-05	0.006452687
"WDR36"	"30696"	"5"	3238	3238	4.23977401303035e-05	0.033618055
"WDR37"	"31406"	"10"	1748	1748	3.25413934726631e-05	0.154948002
"WDR38"	"23745"	"9"	1073	1073	1.96777685976166e-05	0.006635099
"WDR4"	"12756"	"21"	1399	1399	2.76925562847861e-05	0.010153159
"WDR41"	"25601"	"5"	1659	1659	2.0629931918965e-05	0.003444101
"WDR43"	"28945"	"2"	2306	2306	3.13959473150864e-05	0.359299074
"WDR44"	"30512"	"X"	3046	3046	3.74446772638579e-05	0.365160478
"WDR45"	"28912"	"X"	1732	1732	3.32599630850121e-05	0.201431561
"WDR45B"	"25072"	"17"	1179	1179	1.91096784936159e-05	0.073887357
"WDR46"	"13923"	"6"	2057	2057	3.40733917726209e-05	0.009988349
"WDR47"	"29141"	"1"	3006	3006	3.66494968383704e-05	0.054594293
"WDR48"	"30914"	"3"	2348.66666666667	2348.66666666667	2.89813399901569e-05	0.145272125
"WDR49"	"26587"	"3"	3486	3486	4.0336500309583e-05	0.003882227
"WDR5"	"12757"	"9"	1197	1197	2.02469555529948e-05	0.270411216
"WDR53"	"28786"	"3"	1104	1104	1.41578065563948e-05	0.002208202
"WDR54"	"25770"	"2"	1216	1216	2.02803367654045e-05	0.010256034
"WDR55"	"25971"	"5"	1248	1248	2.01291886128711e-05	0.003116874
"WDR59"	"25706"	"16"	3325	3325	5.38742410801627e-05	0.008405706
"WDR5B"	"17826"	"3"	993	993	1.23010980989031e-05	0.000936247
"WDR6"	"12758"	"3"	3670	3670	6.12171353316942e-05	0.011587622
"WDR60"	"21862"	"7"	3638	3638	5.45262732534674e-05	0.006088753
"WDR61"	"30300"	"15"	1192	1192	1.47754362350649e-05	0.024201151
"WDR62"	"24502"	"19"	5257	5257	8.87325614806794e-05	0.007985918
"WDR63"	"30711"	"1"	3021	3021	3.71771593980569e-05	0.007361602
"WDR64"	"26570"	"1"	3662	3662	4.60759089743064e-05	NA
"WDR66"	"28506"	"12"	3833	3833	5.16316621676197e-05	NA
"WDR7"	"13490"	"18"	4934	4934	7.01217010108975e-05	0.244204883
"WDR70"	"25495"	"5"	2317	2317	3.37421828524442e-05	0.026075284
"WDR72"	"26790"	"15"	3642.66666666667	3642.66666666667	4.1131294533408e-05	0.005407645
"WDR73"	"25928"	"15"	1249	1249	1.79040912198376e-05	0.005712208
"WDR74"	"25529"	"11"	1318	1318	2.23448975119247e-05	0.004640098
"WDR75"	"25725"	"2"	2813	2813	3.41142149560847e-05	0.007856709
"WDR76"	"25773"	"15"	2074	2074	2.7826389377402e-05	0.018357171
"WDR77"	"29652"	"1"	1173	1173	1.81052852833003e-05	0.01605381
"WDR78"	"26252"	"1"	2905	2905	3.5078373923616e-05	0.004616821
"WDR81"	"26600"	"17"	6040	6040	0.000123815823924922	0.016283882
"WDR82"	"28826"	"3"	1070	1070	1.66590482039251e-05	0.095207289
"WDR83"	"32672"	"19"	1076	1076	2.25472292455797e-05	0.0077
"WDR83OS"	"30203"	"19"	371	371	7.67549306189865e-06	0.003458784
"WDR86"	"28020"	"7"	1529	1529	4.05357734441848e-05	NA
"WDR87"	"29934"	"19"	8803	8803	0.000107717822438673	NA
"WDR88"	"26999"	"19"	1650	1650	2.66746919076516e-05	0.008311305
"WDR89"	"20489"	"14"	1164	1164	1.33112476182198e-05	0.009471064
"WDR90"	"26960"	"16"	6196	6196	0.000129932479276372	NA
"WDR91"	"24997"	"7"	2494	2494	4.24829880394025e-05	0.02699493
"WDR92"	"25176"	"2"	1187	1187	1.71302578632724e-05	0.032343146
"WDR93"	"26924"	"15"	2327	2327	3.02670330246081e-05	0.005670927
"WDR97"	"26959"	"8"	5237	5237	0.000119719356707352	NA
"WDSUB1"	"26697"	"2"	1575	1575	1.91931160656459e-05	0.004018287
"WDTC1"	"29175"	"1"	2260	2260	3.9247840814036e-05	0.19734059
"WDYHV1"	"25490"	"8"	819	819	1.17258544749849e-05	0.005118573
"WEE1"	"12761"	"11"	2210	2210	4.2204475432128e-05	0.37829276
"WEE2"	"19684"	"7"	1880	1880	2.33163933177628e-05	0.016748776
"WFDC1"	"15466"	"16"	743	743	1.81612530451945e-05	0.001434663
"WFDC10A"	"16139"	"20"	256	256	3.09204716016058e-06	0.046362189
"WFDC10B"	"20479"	"20"	401	401	4.71902892842547e-06	NA
"WFDC11"	"20478"	"20"	296	296	3.67127895901468e-06	0.003202995
"WFDC12"	"16115"	"20"	368	368	4.64234457214609e-06	0.005534132
"WFDC13"	"16131"	"20"	314	314	3.77705010624231e-06	0.015304383
"WFDC2"	"15939"	"20"	571	571	9.83152125094709e-06	0.169979587
"WFDC3"	"15957"	"20"	776	776	1.08481419020912e-05	0.004911738
"WFDC5"	"20477"	"20"	723	723	1.12385181672355e-05	0.006749268
"WFDC6"	"16164"	"20"	535	535	7.13224653941389e-06	0.014573947
"WFDC8"	"16163"	"20"	806	806	1.0666516383675e-05	0.003551441
"WFDC9"	"20380"	"20"	302	302	3.75116530682861e-06	0.004395077
"WFIKKN1"	"30912"	"16"	1663	1663	4.63943225120274e-05	NA
"WFIKKN2"	"30916"	"17"	1747	1747	3.63782997336738e-05	0.017599974
"WFS1"	"12762"	"4"	2769	2769	6.05915671949038e-05	NA
"WHAMM"	"30493"	"15"	2574	2574	5.10799084422108e-05	0.013492533
"WHRN"	"16361"	"9"	3214	3214	6.76104891250991e-05	0.013688081
"WIF1"	"18081"	"12"	1284	1284	1.84729681306265e-05	0.014661185
"WIPF1"	"12736"	"2"	1804	1804	3.0070173303585e-05	0.231446535
"WIPF2"	"30923"	"17"	1419	1419	2.20548051960896e-05	0.042848882
"WIPF3"	"22004"	"7"	1580	1580	3.13587293842336e-05	0.005323905
"WIPI1"	"25471"	"17"	1554	1554	2.46773678392151e-05	0.044020613
"WIPI2"	"32225"	"7"	1591	1591	3.02088698785143e-05	0.030226688
"WISP1"	"12769"	"8"	1193	1193	2.32248992214587e-05	0.008882797
"WISP2"	"12770"	"20"	967.666666666667	967.666666666667	1.86190153891474e-05	0.004373963
"WISP3"	"12771"	"6"	1267.66666666667	1267.66666666667	1.47782135406933e-05	0.010902717
"WIZ"	"30917"	"19"	5655	5655	0.000115507699706098	0.30424194
"WLS"	"30238"	"1"	1940	1940	2.94171397210969e-05	0.049348658
"WNK1"	"14540"	"12"	9456	9456	0.000132252204882595	0.116750559
"WNK2"	"14542"	"9"	7441	7441	0.000163353266349506	0.031775601
"WNK3"	"14543"	"X"	5755	5755	7.05392033426692e-05	0.177072206
"WNK4"	"14544"	"17"	4020	4020	7.77614814718355e-05	0.005585794
"WNT1"	"12774"	"12"	1161	1161	3.53050923810736e-05	0.021351002
"WNT10A"	"13829"	"2"	1302	1302	3.33755268487625e-05	0.001311728
"WNT10B"	"12775"	"12"	1269	1269	2.67004442472263e-05	0.021699287
"WNT11"	"12776"	"11"	1129	1129	2.53890143672399e-05	0.029451399
"WNT16"	"16267"	"7"	1219	1219	2.02732066482578e-05	0.014006401
"WNT2"	"12780"	"7"	1147	1147	1.87966891942263e-05	0.060657959
"WNT2B"	"12781"	"1"	1389	1389	2.94037764266705e-05	0.033383265
"WNT3"	"12782"	"17"	1116	1116	2.69466824754841e-05	0.300731316
"WNT3A"	"15983"	"1"	1226	1226	3.08669612134696e-05	0.088252308
"WNT4"	"12783"	"1"	1136	1136	2.67632866789429e-05	0.053561487
"WNT5A"	"12784"	"3"	1209	1209	2.66772225298248e-05	0.210176014
"WNT5B"	"16265"	"12"	1128	1128	2.60940347753429e-05	0.097246866
"WNT6"	"12785"	"2"	1146	1146	3.65042554342885e-05	0.081002948
"WNT7A"	"12786"	"3"	1098	1098	2.57823420693048e-05	0.053326935
"WNT7B"	"12787"	"22"	1276	1276	3.2743830700935e-05	0.01529215
"WNT8A"	"12788"	"5"	1256	1256	1.70565966227314e-05	0.097979992
"WNT8B"	"12789"	"10"	1136	1136	2.41378829920606e-05	0.050358384
"WNT9A"	"12778"	"1"	1146	1146	2.79198529760001e-05	0.302609256
"WNT9B"	"12779"	"17"	1319	1319	2.58404959327101e-05	0.036757627
"WRAP53"	"25522"	"17"	1791	1791	3.20978754202226e-05	0.020685186
"WRAP73"	"12759"	"1"	1629	1629	3.21550211355316e-05	0.024990412
"WRB"	"12790"	"21"	667	667	1.06801133312963e-05	0.016995734
"WRN"	"12791"	"8"	4827	4827	5.99358824125246e-05	0.006210013
"WRNIP1"	"20876"	"6"	2094	2094	5.00857498194484e-05	0.053380888
"WSB1"	"19221"	"17"	1488	1488	2.01641844515557e-05	0.076259423
"WSB2"	"19222"	"12"	1434	1434	2.38523218041076e-05	0.047821406
"WSCD1"	"29060"	"17"	1928	1928	3.99512973159859e-05	0.009662932
"WSCD2"	"29117"	"12"	1886	1886	3.65232017906834e-05	0.044985981
"WT1"	"12796"	"11"	1718	1718	3.99861890896802e-05	NA
"WTAP"	"16846"	"6"	1291	1291	1.74694366877959e-05	0.249597759
"WTIP"	"20964"	"19"	2109	2109	6.42239113537183e-05	0.012134149
"WWC1"	"29435"	"5"	3714	3714	6.14541117256367e-05	0.026963707
"WWC2"	"24148"	"4"	4157	4157	5.51178287132121e-05	0.016847256
"WWC3"	"29237"	"X"	3615	3615	7.3567509614489e-05	0.13999354
"WWOX"	"12799"	"16"	1913	1913	3.1409100269988e-05	0.005766033
"WWP1"	"17004"	"8"	3130	3130	3.90882138181818e-05	0.048963239
"WWP2"	"16804"	"16"	2969	2969	5.28460387960373e-05	0.010190539
"WWTR1"	"24042"	"3"	1298	1298	2.4569113997387e-05	0.105013926
"XAB2"	"14089"	"19"	2856	2856	6.66408154084674e-05	0.079483973
"XAF1"	"30932"	"17"	1264.66666666667	1264.66666666667	1.63564201521622e-05	NA
"XAGE1A"	"4111"	"X"	513	513	8.8245901554441e-06	NA
"XAGE1B"	"25400"	"X"	513	513	8.82459015544409e-06	NA
"XAGE1C"	"30679"	"X"	513	513	8.82459015544409e-06	NA
"XAGE1D"	"21508"	"X"	513	513	8.8245901554441e-06	NA
"XAGE1E"	"18372"	"X"	513	513	8.8245901554441e-06	NA
"XAGE2"	"4112"	"X"	768	768	8.74322953226814e-06	NA
"XAGE3"	"14618"	"X"	384	384	4.61745815889239e-06	0.013364046
"XAGE5"	"30930"	"X"	433	433	5.49604596121164e-06	0.004632675
"XBP1"	"12801"	"22"	1345	1345	2.1869341780823e-05	0.03470156
"XCL1"	"10645"	"1"	377	377	5.35952237912806e-06	0.022664986
"XCL2"	"10646"	"1"	377	377	5.43772972406734e-06	0.006080019
"XCR1"	"1625"	"3"	1002	1002	1.77341342677062e-05	0.020205198
"XDH"	"12805"	"2"	4562	4562	6.51608308221536e-05	0.004308065
"XG"	"12806"	"X"	756	756	1.27763269315878e-05	0.017807319
"XIAP"	"592"	"X"	1574	1574	1.86195203454012e-05	0.067691485
"XIRP1"	"14301"	"3"	5532	5532	8.29111310398675e-05	0.0031791
"XIRP2"	"14303"	"2"	12455	12455	0.000145140137287532	NA
"XK"	"12811"	"X"	1367	1367	2.22884433311395e-05	0.173923596
"XKR3"	"28778"	"22"	1412	1412	1.78716536771949e-05	0.007236092
"XKR4"	"29394"	"8"	1985	1985	4.38353037498489e-05	0.139558613
"XKR6"	"27806"	"8"	2066	2066	4.81743465646061e-05	0.09485078
"XKR7"	"23062"	"20"	1772	1772	4.64933809779353e-05	0.197426797
"XKR8"	"25508"	"1"	1220	1220	2.494748850677e-05	0.003594814
"XKR9"	"20937"	"8"	1154	1154	1.26818699751637e-05	NA
"XKRX"	"29845"	"X"	1421	1421	1.83858055596788e-05	0.011488246
"XPA"	"12814"	"9"	902	902	1.47845308767259e-05	0.002310623
"XPC"	"12816"	"3"	3064	3064	4.70601240066447e-05	0.009731343
"XPNPEP1"	"12822"	"10"	2321	2321	3.47574162793213e-05	0.052097095
"XPNPEP2"	"12823"	"X"	2407	2407	3.64514139862976e-05	0.006053321
"XPNPEP3"	"28052"	"22"	1802	1802	2.65415817832817e-05	0.004718614
"XPO1"	"12825"	"2"	3586	3586	4.1492435420114e-05	0.475933481
"XPO4"	"17796"	"13"	3817.66666666667	3817.66666666667	4.65112448583884e-05	0.193731958
"XPO5"	"17675"	"6"	4111	4111	5.49928269498218e-05	0.111618659
"XPO6"	"19733"	"16"	3910	3910	5.89515496691919e-05	0.470657116
"XPO7"	"14108"	"8"	3754	3754	5.32865703083098e-05	0.205866594
"XPOT"	"12826"	"12"	3257	3257	3.92980344209567e-05	0.057901273
"XPR1"	"12827"	"1"	2315	2315	3.31637941546974e-05	0.09807317
"XRCC1"	"12828"	"19"	2238	2238	3.60543588412738e-05	0.005849565
"XRCC2"	"12829"	"7"	875	875	1.08659181569585e-05	0.005425948
"XRCC3"	"12830"	"14"	1189	1189	2.36430246167832e-05	0.00426777
"XRCC4"	"12831"	"5"	1109	1109	1.21449934041239e-05	0.016204113
"XRCC5"	"12833"	"2"	2519	2519	3.04662798421432e-05	0.419857862
"XRCC6"	"4055"	"22"	2006	2006	2.65213654296958e-05	0.177648291
"XRN1"	"30654"	"3"	5819	5819	6.70584125273971e-05	0.032979121
"XRN2"	"12836"	"20"	3317	3317	4.21289734254492e-05	0.038445667
"XRRA1"	"18868"	"11"	2667	2667	3.8247623814155e-05	0.002495336
"XXYLT1"	"26639"	"3"	1530	1530	3.42903202621246e-05	0.000913155
"XYLB"	"12839"	"3"	1968	1968	2.96353870647782e-05	0.003253633
"XYLT1"	"15516"	"16"	3056	3056	6.3085437994907e-05	0.091872704
"XYLT2"	"15517"	"17"	2910	2910	5.61656607118779e-05	0.042729643
"YAE1D1"	"24857"	"7"	1091	1091	1.99527872383865e-05	0.010668121
"YAF2"	"17363"	"12"	1022	1022	1.35575012369432e-05	NA
"YAP1"	"16262"	"11"	1663	1663	2.75971940621853e-05	0.336011441
"YARS"	"12840"	"1"	1779	1779	2.42533789041735e-05	0.01642425
"YARS2"	"24249"	"12"	1498	1498	2.81600802590857e-05	0.006415309
"YBEY"	"1299"	"21"	552	552	9.23319522157972e-06	0.009709598
"YBX1"	"8014"	"1"	1072	1072	2.24781322368841e-05	0.227899392
"YBX2"	"17948"	"17"	1207	1207	2.7763803922542e-05	0.098410133
"YBX3"	"2428"	"12"	1247	1247	2.94597952816034e-05	0.011451134
"YDJC"	"27158"	"22"	1036	1036	3.11590281901218e-05	NA
"YEATS2"	"25489"	"3"	4733	4733	6.44918657282173e-05	0.05645962
"YEATS4"	"24859"	"12"	921	921	1.11684158457235e-05	0.005772097
"YES1"	"12841"	"18"	1823	1823	2.20847997827592e-05	0.020757737
"YIF1A"	"16688"	"11"	1127	1127	1.9733110073994e-05	0.002216126
"YIF1B"	"30511"	"19"	1193	1193	2.3985084796631e-05	0.011875878
"YIPF1"	"25231"	"1"	1126	1126	1.44457795018444e-05	NA
"YIPF2"	"28476"	"19"	1063	1063	1.97519968313263e-05	0.012891343
"YIPF3"	"21023"	"6"	1199	1199	1.90771433919458e-05	0.063937747
"YIPF4"	"28145"	"2"	815	815	9.77344620810934e-06	0.04066866
"YIPF5"	"24877"	"5"	838	838	1.00855356060891e-05	0.283599911
"YIPF6"	"28304"	"X"	807	807	1.06717960456758e-05	0.065383724
"YIPF7"	"26825"	"4"	924	924	1.11753715598238e-05	0.011072026
"YJEFN3"	"24785"	"19"	1498	1498	3.5167215195549e-05	0.006648852
"YJU2"	"25518"	"19"	1085	1085	2.19721753757769e-05	0.01434664
"YKT6"	"16959"	"7"	693	693	1.06861882969282e-05	0.103302287
"YLPM1"	"17798"	"14"	6817	6817	9.79463544989865e-05	0.065516722
"YME1L1"	"12843"	"10"	2717	2717	3.53631452066903e-05	0.07194408
"YOD1"	"25035"	"1"	1122	1122	1.89614741986468e-05	0.035047576
"YPEL1"	"12845"	"22"	434	434	8.00358499526896e-06	0.254727596
"YPEL2"	"18326"	"17"	408	408	5.49939297638301e-06	0.293710477
"YPEL3"	"18327"	"16"	552	552	1.05102574001655e-05	0.024851046
"YPEL4"	"18328"	"11"	432	432	8.03746300669051e-06	0.2205394
"YPEL5"	"18329"	"2"	382	382	6.5195470415304e-06	0.241839472
"YRDC"	"28905"	"1"	904	904	2.33864218080733e-05	0.020493079
"YTHDC1"	"30626"	"4"	2464	2464	3.45131764115827e-05	0.530263226
"YTHDC2"	"24721"	"5"	4760	4760	6.10816155748076e-05	0.135908234
"YTHDF1"	"15867"	"20"	1744	1744	3.1918097978641e-05	0.243257242
"YTHDF2"	"31675"	"1"	1804	1804	2.48653502854023e-05	0.250821995
"YTHDF3"	"26465"	"8"	1911	1911	2.42838104789631e-05	NA
"YWHAB"	"12849"	"20"	805	805	1.08925281424178e-05	0.095946287
"YWHAE"	"12851"	"17"	871	871	1.30315910766515e-05	0.31424903
"YWHAG"	"12852"	"7"	760	760	1.76780605898832e-05	0.317627177
"YWHAH"	"12853"	"22"	944	944	1.53858016858612e-05	0.08378559
"YWHAQ"	"12854"	"2"	802	802	1.38191227858809e-05	0.097123602
"YWHAZ"	"12855"	"8"	903	903	1.20850597661704e-05	0.099226749
"YY1"	"12856"	"14"	1309	1309	3.26786679846221e-05	0.200227978
"YY1AP1"	"30935"	"1"	2946	2946	4.21732672832888e-05	0.009173208
"YY2"	"31684"	"X"	1119	1119	2.13105781475493e-05	0.072007841
"ZACN"	"29504"	"17"	1534	1534	2.5762335657384e-05	NA
"ZADH2"	"28697"	"18"	1150	1150	1.96304441783985e-05	0.008990691
"ZAN"	"12857"	"7"	9357	9357	0.000150775292775051	NA
"ZAP70"	"12858"	"2"	2068	2068	4.84698695668558e-05	0.099383088
"ZAR1"	"20436"	"4"	1323	1323	4.16137201583787e-05	0.020349322
"ZAR1L"	"37116"	"13"	1014	1014	1.83989174528147e-05	NA
"ZBBX"	"26245"	"3"	2928	2928	3.16897740998885e-05	NA
"ZBED1"	"447"	"X"	2085	2085	4.79968711622218e-05	0.018269385
"ZBED2"	"20710"	"3"	657	657	9.23071415532259e-06	0.006839477
"ZBED3"	"20711"	"5"	705	705	2.59228498134249e-05	NA
"ZBED4"	"20721"	"22"	3516	3516	6.85040458596615e-05	0.184369562
"ZBED5"	"30803"	"11"	2082	2082	2.61220016753559e-05	NA
"ZBED6"	"33273"	"1"	2940	2940	3.38174885597744e-05	NA
"ZBED6CL"	"21720"	"7"	711	711	1.10525842243507e-05	NA
"ZBED8"	"30804"	"5"	1785	1785	2.15687188127366e-05	0.014019906
"ZBED9"	"13851"	"6"	4026	4026	4.64808428978023e-05	0.003396508
"ZBP1"	"16176"	"20"	1735	1735	2.55959893009191e-05	0.001440541
"ZBTB1"	"20259"	"14"	2187	2187	2.5797128838409e-05	0.281436955
"ZBTB10"	"30953"	"8"	2800	2800	5.0863379673811e-05	0.100981581
"ZBTB11"	"16740"	"3"	3424	3424	4.848719030218e-05	0.041722618
"ZBTB12"	"19066"	"6"	1380	1380	2.8884212840578e-05	0.251243606
"ZBTB14"	"12860"	"18"	1366	1366	2.02206708643652e-05	0.09292885
"ZBTB16"	"12930"	"11"	2102	2102	3.83840405007782e-05	0.139974001
"ZBTB17"	"12936"	"1"	3019	3019	6.4821309017046e-05	0.183614672
"ZBTB18"	"13030"	"1"	1612	1612	2.75585291764007e-05	0.229327112
"ZBTB2"	"20868"	"6"	1561	1561	2.48944397658838e-05	0.242165448
"ZBTB20"	"13503"	"3"	2274	2274	4.84839231462334e-05	0.252242875
"ZBTB21"	"13083"	"21"	3201	3201	4.63231107536935e-05	0.183373513
"ZBTB22"	"13085"	"6"	1905	1905	3.40435737900831e-05	0.033944855
"ZBTB24"	"21143"	"6"	2174	2174	2.91755113130209e-05	0.026350378
"ZBTB25"	"13112"	"14"	1420	1420	1.74666656112432e-05	0.006839084
"ZBTB26"	"23383"	"9"	1326	1326	1.52486516185767e-05	0.033553975
"ZBTB3"	"22918"	"11"	1741	1741	2.56416338079261e-05	0.044357578
"ZBTB32"	"16763"	"19"	1528	1528	2.57242388487719e-05	0.025417125
"ZBTB33"	"16682"	"X"	2019	2019	2.52965129331748e-05	0.197705186
"ZBTB34"	"31446"	"9"	1515	1515	2.55554783452714e-05	0.110262246
"ZBTB37"	"28365"	"1"	1607	1607	2.20930191988461e-05	0.114688027
"ZBTB38"	"26636"	"3"	3607	3607	5.17264446324838e-05	0.122428601
"ZBTB39"	"29014"	"12"	2139	2139	3.2538992160356e-05	0.021673297
"ZBTB4"	"23847"	"17"	3058	3058	5.6525846073804e-05	0.359398143
"ZBTB40"	"29045"	"1"	3978	3978	5.26771281590824e-05	0.02049057
"ZBTB41"	"24819"	"1"	2874	2874	3.53899402606452e-05	0.051940093
"ZBTB42"	"32550"	"14"	1269	1269	3.07471536931219e-05	NA
"ZBTB43"	"17908"	"9"	1404	1404	2.2665512476424e-05	0.291473197
"ZBTB44"	"25001"	"11"	1840	1840	2.59683706128641e-05	0.249312017
"ZBTB45"	"23715"	"19"	1552	1552	4.01594011582496e-05	0.014155751
"ZBTB46"	"16094"	"20"	1818	1818	4.65645756965835e-05	0.037132044
"ZBTB47"	"26955"	"3"	2308	2308	4.71738834787847e-05	0.22405896
"ZBTB48"	"4930"	"1"	2212	2212	3.78217575331466e-05	0.049611344
"ZBTB49"	"19883"	"4"	2394	2394	3.57968669186224e-05	0.040851166
"ZBTB5"	"23836"	"9"	2034	2034	2.86312802064772e-05	0.10644754
"ZBTB6"	"16764"	"9"	1275	1275	1.40611921506804e-05	0.020127224
"ZBTB7A"	"18078"	"19"	1771	1771	5.91790985379027e-05	NA
"ZBTB7B"	"18668"	"1"	1754	1754	3.13667957970278e-05	0.11027574
"ZBTB7C"	"31700"	"18"	1876	1876	4.00370123461923e-05	0.042947439
"ZBTB8A"	"24172"	"1"	1358	1358	1.8133199500754e-05	0.036154148
"ZBTB8B"	"37057"	"1"	1520	1520	2.6330163120702e-05	NA
"ZBTB8OS"	"24094"	"1"	742	742	9.17737251071914e-06	0.307365264
"ZBTB9"	"28323"	"6"	1422	1422	2.11065912190883e-05	0.031604714
"ZC2HC1A"	"24277"	"8"	1106	1106	1.31141716840608e-05	0.109447234
"ZC2HC1B"	"21174"	"6"	765	765	9.61176012958922e-06	NA
"ZC2HC1C"	"20354"	"14"	1387	1387	1.99183218655201e-05	0.009579151
"ZC3H10"	"25893"	"12"	1305	1305	2.07046535451805e-05	0.103045
"ZC3H11A"	"29093"	"1"	2675	2675	3.40002831078962e-05	0.096650301
"ZC3H12A"	"26259"	"1"	2015	2015	3.59934095911798e-05	0.081851733
