gene_id	mutation_category	events_n	dist	probability
TMPRSS15	missense	3	654.5	0.3839436160563839
TMPRSS6	missense	2	158.0	0.22481177518822484
TMPRSS7	missense	2	264.0	0.19960280039719963
TMTC1	missense	3	522.2	0.3029256970743029
TMTC2	missense	2	1796.0	0.9112470887529113
TNC	missense	8	1727.6,nan	0.6799843200156799
TNFAIP2	missense	5	694.9,nan	0.9574880425119575
TNFAIP3	missense	3	1072.4	0.8916311083688916
TNFRSF10C	missense	2	260.0	0.5282264717735282
TNFRSF10D	missense	2	352.0	0.5066924933075068
TNFRSF11A	missense	2	77.0	0.09187390812609195
TNFRSF14	missense	4	280.9	0.8044131955868046
TNFRSF25	missense	2	302.0	0.3957106042893957
TNFSF12	missense	2	85.0	0.21769578230421774
TNIK	missense	5	267.9	0.010814989185010815
TNIP1	missense	2	1186.0,nan,nan,nan	0.8526591473408527
TNK2	missense	9	464.6,nan	0.05905994094005905
TNKS1BP1	missense	4	1563.0,nan	0.6682623317376684
TNKS2	missense	4	741.3	0.344080655919344
TNKS	missense	3	953.2	0.4311975688024311
TNNC2	missense	2	0.0	0.00849399150600849
TNNI2	missense	3	121.7,nan,nan,nan	0.41367458632541365
TNN	missense	3	2150.2	0.9877980122019878
TNPO2	missense	6	730.8,nan	0.7074902925097075
TNPO3	missense	7	482.4,nan	0.1439258560741439
TNRC18	missense	10	1594.6,nan	0.12039087960912039
TNRC6A	missense	3	860.1	0.21407178592821405
TNRC6B	missense	5	825.8	0.13574486425513577
TNRC6C	missense	3	393.8,nan,nan	0.07435792564207436
TNS1	missense	5	1681.8	0.84996715003285
TNS3	missense	5	1088.2	0.7338952661047338
TNXB	missense	4	2100.2	0.22038077961922037
TOB2	missense	2	704.0	0.9044610955389044
TOGARAM2	missense	3	330.6	0.13379386620613382
TOM1L2	missense	2	926.0	0.8585341414658585
TONSL	missense	7	917.3	0.4294225705774295
TOP1MT	missense	2	692.0	0.6194013805986194
TOP2A	missense	4	448.0	0.06573593426406574
TOP2B	missense	4	923.3	0.30197969802030195
TOPAZ1	missense	2	362.0	0.1364998635001365
TOPBP1	missense	3	1730.8	0.7919022080977919
TOPORS	missense	2	79.0	0.05547894452105548
TOR1AIP1	missense	4	224.9	0.13252586747413247
TOR1AIP2	missense	2	63.0,nan	0.08816391183608815
TOX2	missense	4	493.5	0.7571332428667572
TOX3	missense	2	647.0	0.5887904112095887
TP53BP1	missense	6	1200.6	0.3416826583173417
TP53BP2	missense	3	1520.1	0.8752751247248752
TP53	missense	2	654.0,nan	0.8264761735238264
TP63	missense	4	534.2	0.5634964365035635
TP73	missense	6	373.0	0.2966787033212967
TPCN1	missense	2	1482.0,nan	0.8133411866588135
TPCN2	missense	2	1292.0	0.7984272015727985
TPM2	missense	2	48.0	0.10347889652110347
TPO	missense	3	1532.5,nan	0.9824380175619825
TPP2	missense	2	408.0	0.20051279948720052
TPRG1	missense	2	92.0,nan	0.21468278531721469
TPR	missense	3	765.7	0.13107986892013104
TRA2B	missense	2	201.0	0.4034135965864034
TRAF3IP1	missense	2	nan,nan	nan
TRAF3	missense	2	18.0,nan	0.024254975745024263
TRAF4	missense	2	224.0	0.2861627138372863
TRAF7	missense	25	219.7	2.999997000002999e-06
TRAFD1	missense	3	371.9,nan	0.38333561666438326
TRAK1	missense	3	1377.0,nan	0.7498642501357498
TRAK2	missense	2	310.0	0.21929478070521935
TRAM1	missense	2	369.0	0.5275764724235277
TRANK1	missense	8	2643.9	0.9183320816679184
TRAP1	missense	3	648.5	0.6173453826546174
TRAPPC10	missense	5	490.4	0.0960839039160961
TRAPPC11	missense	2	2256.0	0.8714661285338715
TRAPPC13	missense	2	nan	nan
TRAPPC8	missense	3	786.0	0.3031096968903031
TRDMT1	missense	3	313.2	0.4813875186124815
TREM2	missense	3	224.5	0.6750193249806752
TRERF1	missense	4	748.2	0.387033612966387
TREX1	missense	2	435.0	0.6640443359556641
TRIB2	missense	2	774.0	0.9358500641499359
TRIM11	missense	3	326.5	0.43802256197743805
TRIM25	missense	4	386.8,nan	0.35299764700235303
TRIM26	missense	2	531.0,nan,nan	0.5207684792315208
TRIM29	missense	4	113.6	0.06021693978306022
TRIM2	missense	2	702.0	0.5369704630295371
TRIM35	missense	3	502.5	0.6732483267516731
TRIM37	missense	3	1012.1,nan	0.7083952916047084
TRIM3	missense	2	434.0,nan,nan	0.3820326179673819
TRIM41	missense	7	269.2	0.08633891366108637
TRIM42	missense	4	270.5	0.14696185303814696
TRIM44	missense	3	110.5	0.14743785256214745
TRIM46	missense	3	498.1	0.4246955753044247
TRIM47	missense	2	1372.0	0.9156050843949156
TRIM4	missense	2	26.0	0.042078957921042076
TRIM5	missense	3	500.1,nan	0.7123182876817123
TRIM65	missense	3	272.7	0.31434768565231436
TRIM66	missense	4	1187.9	0.7247482752517247
TRIM67	missense	3	642.4	0.5412784587215411
TRIM6	missense	2	18.0	0.02767997232002768
TRIM71	missense	3	254.7	0.12631787368212635
TRIM8	missense	5	547.7	0.8811291188708812
TRIM9	missense	2	936.0	0.6127103872896126
TRIML1	missense	2	211.0	0.28562171437828554
TRIOBP	missense	5	1358.7	0.2853397146602854
TRIO	missense	29	453.1	1.010100999897969e-08
TRIP10	missense	4	418.3	0.48695351304648704
TRIP11	missense	2	1335.0	0.39215760784239223
TRIP12	missense	8	1103.8	0.16886283113716885
TRMT12	missense	2	110.0	0.16741683258316747
TRMT1L	missense	3	307.0	0.20141979858020137
TRMT44	missense	7	633.4	0.7107852892147107
TRMT61B	missense	3	241.3	0.29253170746829243
TRMT9B	missense	2	8.0	0.015184984815015174
TRPC1	missense	3	62.2	0.010887989112010882
TRPC3	missense	2	1968.0	0.901040098959901
TRPC4AP	missense	4	782.9	0.7304832695167305
TRPC4	missense	4	386.2	0.13015186984813015
TRPC5	missense	2	902.0	0.5232034767965231
TRPC7	missense	5	753.4	0.753160246839753
TRPM1	missense	2	3987.0	0.972082027917972
TRPM2	missense	3	1094.3	0.4534075465924534
TRPM3	missense	16	292.3	2.2222219753086717e-07
TRPM4	missense	3	143.6	0.023773976226023775
TRPM5	missense	4	304.2	0.05128394871605128
TRPM6	missense	3	1143.0,nan	0.3422466577533423
TRPM7	missense	6	1186.0	0.38427761572238434
TRPM8	missense	2	345.0	0.2006227993772006
TRPV1	missense	2	717.0	0.4963075036924963
TRPV3	missense	5	631.5	0.6859583140416858
TRPV4	missense	4	578.0,nan	0.41360458639541364
TRPV6	missense	3	691.5	0.6712313287686712
TRRAP	missense	22	1387.0	0.00010199989800010189
TSC1	missense	4	1112.0,nan	0.735067264932735
TSC22D1	missense	3	1014.5	0.6005013994986004
TSC22D2	missense	2	1291.0	0.851023148976851
TSC2	missense	10	1772.8	0.9994760005239994
TSEN2	missense	4	451.1,nan	0.7800752199247801
TSG101	missense	2	984.0	0.9664460335539664
TSGA10IP	missense	2	402.0	0.4325795674204327
TSHR	missense	2	32.0,nan	0.03045196954803046
TSHZ1	missense	2	1890.0	0.8420511579488419
TSKS	missense	3	819.0	0.9216160783839216
TSKU	missense	2	256.0,nan	0.41811858188141815
TSN	missense	2	nan	nan
TSPAN12	missense	2	186.0,nan	0.36396163603836396
TSPAN9	missense	2	346.0,nan	0.7405582594417406
TSPEAR	missense	2	804.0	0.6302943697056301
TSPOAP1	missense	6	1830.8	0.9167820832179168
TSPYL1	missense	4	254.4	0.3258126741873258
TSR3	missense	3	404.7	0.8547851452148548
TSSK1B	missense	2	177.0	0.3026046973953027
TSSK4	missense	2	494.0	0.7417372582627417
TSTA3	missense	2	554.0,nan	0.8366231633768366
TTBK1	missense	2	410.0	0.19733280266719733
TTBK2	missense	2	459.0	0.23342976657023348
TTC13	missense	2	1103.0	0.6391373608626392
TTC14	missense	2	299.0	0.23965276034723962
TTC16	missense	3	509.4	0.37130162869837136
TTC17	missense	2	317.0	0.17309982690017314
TTC21B	missense	3	2105.7	0.9756090243909756
TTC24	missense	3	192.4,nan	0.14602685397314602
TTC26	missense	2	186.0	0.20951379048620958
TTC27	missense	2	1026.0	0.6651583348416652
TTC28	missense	5	2663.9	0.9306000693999306
TTC31	missense	2	252.0	0.2993657006342994
TTC37	missense	3	1684.4	0.7417122582877417
TTC39A	missense	2	495.0	0.48840651159348836
TTC39B	missense	2	1367.0	0.8676471323528676
TTC3	missense	5	1818.6,nan,nan	0.7477392522607478
TTC6	missense	3	966.4	0.27612072387927616
TTC7A	missense	4	605.3	0.4212635787364212
TTC7B	missense	2	711.0	0.446237553762446
TTF1	missense	2	2039.0	0.9448030551969449
TTF2	missense	6	641.5	0.25185074814925185
TTK	missense	4	549.0	0.3873306126693873
TTLL10	missense	6	543.8,nan	0.6414923585076415
TTLL12	missense	4	204.7	0.0773039226960773
TTLL2	missense	3	589.9	0.6792393207606793
TTLL5	missense	3	1173.3,nan	0.6206073793926206
TTLL7	missense	2	1420.0	0.7776112223887777
TTN	missense	61	23934.9	0.3801396198603801
TTYH1	missense	2	937.0	0.8747181252818748
TUBA4A	missense	2	265.0	0.35477264522735474
TUBA8	missense	2	472.0	0.5639834360165641
TUBB4A	missense	3	0.6,nan	2.7999972000028003e-05
TUBB4B	missense	4	65.4	0.012607987392012607
TUBD1	missense	3	279.5,nan	0.37290562709437286
TUBGCP2	missense	2	2672.0	0.9975540024459976
TUBGCP4	missense	5	554.9	0.6475843524156475
TUBGCP5	missense	2	1721.0,nan	0.787997212002788
TUBGCP6	missense	4	1692.2	0.7375132624867375
TUB	missense	5	326.8	0.31219368780631235
TUFM	missense	2	138.0	0.1928608071391929
TULP2	missense	3	486.6	0.6400583599416401
TULP3	missense	2	243.0	0.2904487095512904
TULP4	missense	8	1238.9	0.7515952484047514
TUSC3	missense	3	296.1	0.5247384752615247
TUT7	missense	2	3635.0	0.9592460407539593
TXLNG	missense	4	243.4	0.1738498261501739
TXNDC11	missense	2	1646.0	0.7647462352537646
TXNDC16	missense	2	508.0	0.36226563773436216
TXNRD1	missense	3	1033.3	0.9631450368549631
TYK2	missense	2	3380.0,nan	0.9981190018809981
TYR	missense	4	316.0	0.3451856548143453
TYRO3	missense	3	226.9	0.0913029086970913
TYRP1	missense	2	552.0	0.5656124343875657
U2AF1L4	missense	2	341.0	0.7629622370377631
U2AF1	missense	2	261.0,nan	0.5916494083505917
U2AF2	missense	8	53.8	0.000100999899000101
U2SURP	missense	4	913.5	0.6718143281856718
UAP1	missense	2	252.0,nan	0.2963797036202963
UBA1	missense	2	1393.0,nan	0.667994332005668
UBA2	missense	2	369.0	0.3325346674653326
UBA6	missense	4	1079.6	0.8024541975458025
UBAP2L	missense	3	983.1,nan	0.5927604072395927
UBAP2	missense	5	670.4,nan,nan	0.31602968397031606
UBASH3A	missense	2	1741.0	0.9834700165299834
UBE2I	missense	2	174.0	0.49491650508349505
UBE2O	missense	4	615.2	0.19859180140819865
UBE2Q1	missense	2	510.0	0.616870383129617
UBE2S	missense	2	267.0	0.6360903639096362
UBE3B	missense	2	1425.0,nan	0.6791843208156791
UBE4B	missense	5	1458.9	0.957898042101958
UBFD1	missense	2	569.0	0.6157653842346158
UBN1	missense	5	1151.3,nan	0.8791021208978792
UBN2	missense	5	989.5	0.496901503098497
UBOX5	missense	2	459.0	0.474051525948474
UBP1	missense	2	260.0,nan	0.29409170590829403
UBQLN1	missense	2	652.0	0.5712394287605712
UBQLN3	missense	2	914.0	0.7008342991657008
UBQLNL	missense	2	153.0	0.20529879470120527
UBR1	missense	5	730.2	0.10948689051310952
UBR2	missense	5	1245.2,nan	0.48417251582748433
UBR3	missense	2	4709.0,nan	0.951995048004952
UBR4	missense	11	3058.1,nan	0.20957879042120967
UBR5	missense	11	1883.9	0.4614395385604615
UBTF	missense	8	27.5,nan,nan	6.666664444445189e-07
UBXN11	missense	3	575.6,nan	0.7588782411217587
UBXN2B	missense	2	421.0	0.6206553793446208
UBXN7	missense	2	1106.0	0.9338900661099339
UCHL5	missense	2	nan	nan
UCKL1	missense	2	600.0,nan	0.5811774188225811
UEVLD	missense	2	228.0	0.2993357006642994
UFL1	missense	4	457.1	0.3016426983573016
UGGT1	missense	4	1275.2	0.5836144163855836
UGGT2	missense	7	982.5	0.3683536316463684
UGP2	missense	3	131.1	0.091989908010092
UGT2B7	missense	2	542.0	0.5694724305275696
UGT8	missense	2	1345.0,nan	0.9703910296089704
UIMC1	missense	3	367.5	0.2580387419612581
ULK1	missense	2	953.0	0.5032574967425032
ULK4	missense	3	792.2	0.37599062400937594
UMODL1	missense	3	1100.5	0.4857465142534858
UNC13A	missense	9	805.7	0.05258394741605258
UNC13B	missense	7	1233.8	0.616965383034617
UNC13C	missense	4	3133.8,nan	0.9971140028859972
UNC13D	missense	2	1456.0	0.6646933353066646
UNC45A	missense	2	1437.0	0.7557392442607558
UNC45B	missense	3	1061.1	0.7896772103227897
UNC5A	missense	4	667.9	0.5821794178205821
UNC5B	missense	5	545.2	0.3168736831263168
UNC5D	missense	4	886.7	0.7027162972837027
UNC79	missense	5	967.3	0.07529092470907528
UNC80	missense	9	2761.8	0.8884751115248885
UNCX	missense	2	557.0	0.5862504137495862
UNK	missense	3	299.2	0.1441958558041442
UPF1	missense	11	248.7	9.999990000010003e-05
UPF3B	missense	3	446.6	0.6020763979236021
UPK1A	missense	2	36.0	0.09149690850309146
UPK3A	missense	2	12.0	0.036567963432036554
UQCRFS1	missense	2	78.0	0.19917780082219916
URB1	missense	6	1239.2	0.21651078348921637
URB2	missense	4	942.7	0.36179963820036176
URGCP	missense	2	191.0	0.13589686410313592
UROC1	missense	2	1767.0	0.9556050443949556
USF1	missense	2	535.0,nan	0.8373701626298372
USF3	missense	6	1765.2,nan	0.6374653625346376
USH2A	missense	12	4409.0	0.9434900565099434
USHBP1	missense	2	1609.0	0.94001705998294
USP11	missense	5	111.3	0.0014639985360014648
USP15	missense	3	372.2	0.16760583239416763
USP16	missense	2	1921.0,nan	0.9451410548589452
USP19	missense	4	1531.3	0.8647231352768647
USP1	missense	2	684.0,nan	0.5000754999245001
USP22	missense	2	483.0	0.5154184845815154
USP24	missense	8	2071.8	0.6876103123896876
USP25	missense	2	43.0	0.02659397340602659
USP29	missense	3	45.4,nan	0.004119995880004119
USP30	missense	2	909.0	0.792016207983792
USP31	missense	3	1524.9	0.7433932566067434
USP34	missense	7	2724.2	0.6517623482376518
USP35	missense	3	757.0	0.46069453930546067
USP36	missense	2	1805.0,nan	0.7751192248807751
USP40	missense	3	351.3	0.10434389565610433
USP42	missense	3	999.9	0.5583444416555583
USP45	missense	2	1337.0,nan	0.8024081975918023
USP46	missense	3	228.6	0.36561863438136566
USP47	missense	3	1088.6	0.5199684800315199
USP48	missense	2	1416.0	0.6800883199116801
USP49	missense	2	153.0,nan	0.1654898345101655
USP4	missense	3	427.5	0.21779678220321783
USP50	missense	2	252.0	0.4383675616324383
USP6NL	missense	2	128.0	0.10511489488510514
USP7	missense	8	728.1	0.38361361638638364
USP8	missense	4	960.8,nan,nan	0.6536093463906536
USP9X	missense	8	1036.6	0.03894696105303895
UTP20	missense	6	1770.2	0.37449362550637444
UTP4	missense	3	188.8	0.09783690216309783
UTP6	missense	2	1716.0	0.9971420028579971
UTRN	missense	3	2533.5	0.4634885365114636
UVRAG	missense	5	673.1	0.7666422333577666
UVSSA	missense	2	933.0,nan,nan	0.6977583022416978
VAC14	missense	3	383.6	0.2441527558472442
VAMP2	missense	4	23.2	0.03096596903403097
VANGL1	missense	4	525.1,nan,nan	0.814884185115815
VARS	missense	3	1321.5	0.7140722859277142
VASH2	missense	2	918.0	0.9692960307039693
VAT1L	missense	2	201.0	0.2953187046812954
VAV3	missense	4	1024.4	0.9087760912239088
VCAM1	missense	3	535.1	0.4663475336524664
VCAN	missense	4	1924.0	0.27604372395627597
VCL	missense	3	506.0	0.221025778974221
VCPIP1	missense	3	405.4	0.13792286207713791
VCP	missense	9	443.1	0.15678684321315678
VDR	missense	2	485.0	0.5556534443465555
VEGFB	missense	3	49.2	0.08110091889908108
VEZF1	missense	3	177.9	0.14945585054414945
VGLL2	missense	2	177.0	0.385136614863385
VILL	missense	3	489.8,nan	0.3327166672833327
VIPAS39	missense	2	1116.0	0.9081500918499081
VIP	missense	2	341.0	0.9017090982909017
VIRMA	missense	5	1601.6	0.7062412937587064
VMA21	missense	2	199.0	0.8187891812108188
VN1R1	missense	2	618.0	0.8162911837088163
VN1R4	missense	2	184.0	0.36912663087336905
VPS11	missense	3	446.2	0.24783575216424786
VPS13A	missense	6	2405.5	0.5754804245195754
VPS13B	missense	5	1737.8	0.11869788130211865
VPS13C	missense	8	2936.1	0.6906803093196907
VPS13D	missense	13	2393.2	0.10439489560510443
VPS16	missense	2	1542.0	0.8574221425778574
VPS18	missense	3	1082.6	0.765160234839765
VPS26A	missense	2	60.0,nan	0.1190518809481191
VPS28	missense	2	250.0,nan	0.6086373913626086
VPS35L	missense	6	953.3	0.8094491905508094
VPS37B	missense	3	195.7	0.4040475959524038
VPS39	missense	2	1128.0	0.6626723373276626
VPS4A	missense	4	118.2	0.05869294130705868
VPS4B	missense	2	18.0	0.03187796812203189
VPS50	missense	2	452.0	0.28724371275628724
VPS51	missense	2	318.0	0.2533287466712533
VPS52	missense	2	980.0	0.7036122963877036
VPS8	missense	4	957.9,nan	0.43326456673543334
VRK2	missense	2	360.0,nan	0.4153305846694155
VSTM2B	missense	2	285.0	0.6029473970526029
VTN	missense	3	172.0,nan	0.2330537669462331
VWA3A	missense	4	369.9	0.08908491091508908
VWA5B1	missense	3	765.6	0.3783626216373784
VWA5B2	missense	5	1159.4	0.7515272484727515
VWA8	missense	2	430.0	0.14409985590014407
VWDE	missense	9	1128.2	0.496072503927496
VWF	missense	6	2291.3	0.7253642746357255
WAC	missense	2	376.0	0.33946966053033956
WAPL	missense	3	1135.1	0.6577733422266576
WARS	missense	5	138.2,nan,nan	0.03523496476503523
WASF1	missense	2	240.0,nan,nan,nan,nan	0.262961737038263
WASHC5	missense	3	990.0	0.5853544146455854
WASL	missense	2	577.0	0.5947744052255948
WBP1L	missense	2	486.0	0.6827053172946826
WDFY3	missense	6	2851.0	0.6623023376976623
WDFY4	missense	5	2133.7	0.42131557868442127
WDHD1	missense	4	1137.0	0.8053441946558053
WDR11	missense	3	475.4	0.17784582215417788
WDR17	missense	4	1083.2	0.5982224017775981
WDR18	missense	2	606.0	0.6664843335156666
WDR19	missense	5	959.6	0.49297450702549295
WDR1	missense	2	1064.0,nan	0.8348691651308349
WDR24	missense	2	1511.0	0.7996282003717996
WDR25	missense	2	1277.0,nan,nan	0.9526340473659526
WDR26	missense	5	484.4	0.5048584951415047
WDR27	missense	2	79.0	0.06328793671206331
WDR33	missense	2	2917.0	0.9103180896819103
WDR34	missense	3	289.8	0.30833669166330835
WDR35	missense	3	29.1	0.0011799988200011798
WDR36	missense	3	218.2,nan	0.07716792283207721
WDR37	missense	12	96.7,nan	3.599996400003598e-05
WDR3	missense	2	306.0	0.20043279956720048
WDR45B	missense	2	303.0	0.48987551012448993
WDR45	missense	14	189.6,0.0	0.004569568756699758
WDR4	missense	3	199.6,nan	0.2511527488472512
WDR55	missense	2	6.0	0.016948983051016955
WDR59	missense	3	1533.1	0.9616330383669617
WDR5B	missense	2	473.0	0.7285162714837286
WDR5	missense	4	98.5,nan	0.0717649282350718
WDR60	missense	2	331.0	0.19667480332519668
WDR62	missense	2	2069.0	0.6825763174236825
WDR63	missense	3	411.2	0.23939976060023935
WDR64	missense	2	936.0	0.4943325056674942
WDR66	missense	2	338.0	0.1878558121441878
WDR6	missense	3	1652.7	0.9244280755719244
WDR76	missense	2	618.0	0.5367094632905369
WDR77	missense	2	482.0	0.6750273249726751
WDR7	missense	2	29.0	0.014064985935014068
WDR81	missense	2	3221.0	0.7701672298327702
WDR86	missense	2	217.0	0.2850727149272851
WDR87	missense	5	2198.8	0.5384644615355385
WDR90	missense	7	1154.9	0.44316955683044335
WDR91	missense	3	545.8	0.4538605461394539
WDR97	missense	3	477.6	0.11859888140111861
WDTC1	missense	2	598.0	0.48938151061848945
WEE1	missense	2	298.0	0.32320067679932313
WFDC5	missense	2	4.0	0.018739981260018742
WFS1	missense	10	526.8,nan	0.20829079170920825
WHRN	missense	4	317.5	0.09698790301209698
WIPI2	missense	5	306.9	0.4198355801644199
WNK1	missense	5	2273.0	0.5735604264395735
WNK2	missense	6	1755.5	0.5412354587645413
WNK3	missense	3	2301.0,nan	0.8674951325048675
WNK4	missense	4	871.1	0.47207952792047225
WNT10A	missense	3	417.0	0.6849253150746849
WNT10B	missense	3	279.5	0.433030566969433
WNT3A	missense	4	273.6	0.5407434592565408
WNT5A	missense	2	195.0,nan	0.3492286507713493
WNT7A	missense	2	222.0	0.37353662646337343
WNT9A	missense	2	56.0	0.10445389554610449
WNT9B	missense	4	371.8	0.8308121691878309
WRNIP1	missense	2	256.0	0.2711557288442712
WRN	missense	4	468.9	0.08769791230208769
WSB2	missense	2	162.0	0.24197375802624196
WSCD1	missense	3	980.0,nan,nan,nan	0.9937420062579937
WSCD2	missense	4	675.4,nan	0.9179120820879179
WT1	missense	2	84.0	0.11572288427711572
WWC1	missense	2	72.0	0.04502795497204504
WWC3	missense	2	19.0,nan	0.01325498674501326
WWP2	missense	2	1527.0,nan,nan	0.8524301475698526
XAB2	missense	4	430.8	0.2417267582732417
XDH	missense	4	1544.0	0.9120600879399121
XIRP2	missense	4	1102.8,nan,nan,nan	0.11879488120511884
XKR4	missense	2	111.0	0.12350187649812357
XKR6	missense	6	352.9	0.27873672126327875
XPNPEP1	missense	3	533.8	0.5331824668175335
XPNPEP2	missense	2	393.0	0.3522546477453522
XPO1	missense	7	450.4,nan,nan	0.06515993484006516
XPO4	missense	2	3212.0,nan	0.9922240077759922
XPO6	missense	3	986.8	0.6053243946756053
XPO7	missense	5	330.0	0.04396995603004398
XPR1	missense	3	713.4	0.6768043231956768
XRCC1	missense	2	1049.0	0.7909402090597909
XRN2	missense	2	61.0	0.044230955769044226
XRRA1	missense	2	1107.0	0.6992603007396994
XXYLT1	missense	2	765.0	0.8649541350458649
XYLT1	missense	3	846.4	0.5784274215725784
XYLT2	missense	4	626.5	0.48819051180948825
YARS	missense	3	476.3	0.5994774005225995
YEATS2	missense	4	298.7	0.02783197216802783
YES1	missense	4	486.9	0.6898973101026898
YIPF3	missense	2	nan	nan
YLPM1	missense	6	2078.0	0.8948351051648948
YRDC	missense	2	72.0	0.19413780586219415
YTHDC2	missense	2	1251.0	0.4833965166034834
YTHDF1	missense	2	783.0	0.7194262805737195
YTHDF3	missense	2	382.0	0.3874626125373874
YWHAE	missense	3	310.9	0.8084801915198085
YWHAG	missense	6	94.7	0.0526159473840526
YY1	missense	6	87.1	0.014448985551014449
ZAN	missense	5	1959.2	0.46049153950846056
ZAP70	missense	3	313.9	0.2761237238762764
ZBBX	missense	2	1829.0,nan	0.9318510681489318
ZBED4	missense	3	1142.5	0.6832023167976832
ZBED6	missense	3	665.2	0.428000571999428
