ensembl_transcript_enst	ensembl_transcript_version	hgnc_symbol	obs_missense	exp_missense	overall_chisq	n_regions	ensembl_gene_id
ENST00000380953	1	NFIB	67	136.624199789	35.4807508751	1	ENSG00000147862
ENST00000380956	4	IRF4	92	175.267178396	39.5591636809	1	ENSG00000137265
ENST00000380958	3	PAN3	184	253.805156563	19.1988214453	3	ENSG00000152520
ENST00000380985	5	NLN	235	219.840010994	1.04542055659	1	ENSG00000123213
ENST00000380986	4	FKBP1B	15	30.2664720157	7.70044052985	1	ENSG00000119782
ENST00000380989	2	PITRM1	399	337.045974342	11.3880645	1	ENSG00000107959
ENST00000381006	3	RUFY3	137	182.474021921	11.3324989929	2	ENSG00000018189
ENST00000381007	4	SGTB	52	88.1151482237	14.8022667783	1	ENSG00000197860
ENST00000381020	7	CDX2	75	126.307234734	20.841500818	1	ENSG00000165556
ENST00000381031	3	TTC38	182	191.416191698	0.463203584333	1	ENSG00000075234
ENST00000381032	1	VCX3B	24	51.6773087889	14.8234000521	1	ENSG00000205642
ENST00000381033	4	PDX1	58	131.058331614	40.7262915107	1	ENSG00000139515
ENST00000381042	4	PNPLA4	69	55.6494613619	3.20285008274	1	ENSG00000006757
ENST00000381055	3	ADAMTS6	252	355.741076362	30.2529329332	1	ENSG00000049192
ENST00000381059	3	VCX	40	49.2367241757	1.73279345706	1	ENSG00000182583
ENST00000381070	3	CWC27	137	132.131718985	0.179367681165	1	ENSG00000153015
ENST00000381083	4	IGFBP3	53	64.2454869437	1.96840249202	1	ENSG00000146674
ENST00000381089	3	VCX3A	33	37.0980753934	0.452697929804	1	ENSG00000169059
ENST00000381095	3	NLGN4X	101	234.65045778	76.1236310117	1	ENSG00000146938
ENST00000381112	3	CCM2	157	180.854895554	3.14647850773	1	ENSG00000136280
ENST00000381116	1	MTIF3	79	78.965951171	1.46812992432e-05	1	ENSG00000122033
ENST00000381125	4	PFKP	342	354.23139583	0.422342699478	1	ENSG00000067057
ENST00000381127	1	ARSF	163	149.30150852	1.25684375661	1	ENSG00000062096
ENST00000381129	3	AIPL1	163	167.59268028	0.125857001171	1	ENSG00000129221
ENST00000381130	2	ARSH	136	132.950217924	0.0699598004188	1	ENSG00000205667
ENST00000381139	1	ACOT6	50	54.9200691588	0.440769301615	1	ENSG00000205669
ENST00000381150	1	SDC1	99	107.026585881	0.601963338077	1	ENSG00000115884
ENST00000381151	3	SLC5A3	157	223.828104042	19.9527914915	1	ENSG00000198743
ENST00000381154	1	ARSD	143	141.282463858	0.0208796641769	1	ENSG00000006756
ENST00000381163	3	GYG2	129	109.055989103	3.64733357541	1	ENSG00000056998
ENST00000381165	3	MIS12	56	62.6039638868	0.696638620142	1	ENSG00000167842
ENST00000381178	1	TH	220	224.32177981	0.0832633404754	2	ENSG00000180176
ENST00000381192	3	CD99	80	76.6569777753	0.145789697421	1	ENSG00000002586
ENST00000381210	3	TECRL	143	102.318956867	16.1743954496	1	ENSG00000205678
ENST00000381213	3	MIER3	121	165.127744891	11.7924330067	1	ENSG00000155545
ENST00000381223	4	ZBED1	259	343.055754588	20.5953982258	1	ENSG00000214717
ENST00000381227	1	POLR2B	113	389.977759132	196.72065203	3	ENSG00000047315
ENST00000381241	3	ASMT	173	131.489544763	13.1046000429	1	ENSG00000196433
ENST00000381249	3	RDH14	90	73.9240450246	3.49597114558	1	ENSG00000240857
ENST00000381254	2	GEN1	307	243.686324004	16.44992424	1	ENSG00000178295
ENST00000381269	2	SLC8A3	311	311.023404362	1.76116702314e-06	1	ENSG00000100678
ENST00000381271	2	KLHL42	123	216.894587941	40.647365747	1	ENSG00000087448
ENST00000381295	2	EXOC1	207	257.595303775	9.93762202398	2	ENSG00000090989
ENST00000381297	4	P2RY8	104	220.321972007	61.413762088	1	ENSG00000182162
ENST00000381298	2	IL6ST	269	256.481025134	0.61105780282	1	ENSG00000134352
ENST00000381309	3	KDM4C	415	339.71930669	16.6819567617	1	ENSG00000107077
ENST00000381312	1	ADARB2	241	347.337940518	32.5554921434	2	ENSG00000185736
ENST00000381317	3	ASMTL	303	288.788238457	0.699385013873	1	ENSG00000169093
ENST00000381318	3	ITSN1	401	569.064152307	49.6351055963	2	ENSG00000205726
ENST00000381334	5	TMEM165	63	100.681517198	14.1028540081	1	ENSG00000134851
ENST00000381337	2	THUMPD1	98	99.8718429796	0.0350829226312	1	ENSG00000066654
ENST00000381340	3	ITPR2	641	833.739861078	44.5566486414	3	ENSG00000123104
ENST00000381341	2	DDX1	185	206.557266625	2.24981552053	1	ENSG00000079785
ENST00000381344	3	IDI1	63	96.3157305179	11.5239524631	1	ENSG00000067064
ENST00000381346	4	RDH11	109	108.138844318	0.00685774953166	1	ENSG00000072042
ENST00000381362	4	GP2	183	178.809373156	0.0982127113239	1	ENSG00000169347
ENST00000381375	2	CDC20B	165	172.929111756	0.363564078975	1	ENSG00000164287
ENST00000381396	5	CCP110	273	277.397345189	0.0697073892229	1	ENSG00000103540
ENST00000381401	5	SLC25A6	120	170.197086689	14.8048803953	1	ENSG00000169100
ENST00000381405	4	ESM1	45	74.8041373884	11.8748325491	1	ENSG00000164283
ENST00000381418	4	HR	405	405.005036701	6.26371343485e-08	1	ENSG00000168453
ENST00000381431	5	SGCB	118	102.638033322	2.29924534368	1	ENSG00000163069
ENST00000381434	3	IL33	105	68.4613780675	19.5010811996	1	ENSG00000137033
ENST00000381458	5	TGM3	304	272.081548213	3.7444199033	1	ENSG00000125780
ENST00000381473	3	OCIAD1	76	69.3959640685	0.628470130359	1	ENSG00000109180
ENST00000381477	3	MLANA	35	37.9249314153	0.225583104962	1	ENSG00000120215
ENST00000381480	2	DENND1C	249	271.337549505	1.8389128921	3	ENSG00000205744
ENST00000381482	3	STK35	70	177.786441992	65.3475987658	1	ENSG00000125834
ENST00000381486	2	GREB1	663	777.156965255	16.7685722431	3	ENSG00000196208
ENST00000381501	3	TEC	152	184.905722925	5.85588474006	1	ENSG00000135605
ENST00000381525	3	E2F6	73	88.058921275	2.57522016718	2	ENSG00000169016
ENST00000381527	3	CDK8	43	144.219387558	71.0401326143	1	ENSG00000132964
ENST00000381545	3	SLCO1B3	284	187.639168857	49.4854557034	1	ENSG00000111700
ENST00000381552	1	SLCO1C1	234	189.201992818	10.6069783811	1	ENSG00000139155
ENST00000381554	3	CRYZL1	90	95.4161594811	0.307440413495	1	ENSG00000205758
ENST00000381567	3	CRLF2	113	97.4676508132	2.47521992424	1	ENSG00000205755
ENST00000381569	1	LZTS1	218	267.361954355	9.11349763141	1	ENSG00000061337
ENST00000381571	4	COMMD8	47	45.4709074511	0.051420219087	1	ENSG00000169019
ENST00000381577	3	CD274	64	85.4471554447	5.38321579314	1	ENSG00000120217
ENST00000381578	1	SHOX	85	129.466391527	15.2723803616	1	ENSG00000185960
ENST00000381585	3	C2orf50	63	58.5808011967	0.333374034909	1	ENSG00000150873
ENST00000381588	4	RNF6	199	231.567300539	4.58021949534	1	ENSG00000127870
ENST00000381605	4	SIRPB1	153	146.605499841	0.278909265525	1	ENSG00000101307
ENST00000381623	3	SIRPD	80	65.6546328068	3.13442557076	1	ENSG00000125900
ENST00000381624	3	CATSPERD	299	296.722592226	0.0174795795989	1	ENSG00000174898
ENST00000381627	3	RLN2	68	60.2951918401	0.984557258533	1	ENSG00000107014
ENST00000381638	2	ZZEF1	994	1030.45921184	1.28998228427	2	ENSG00000074755
ENST00000381641	3	INSL6	126	81.0295393197	24.9580875169	1	ENSG00000120210
ENST00000381652	3	JAK2	320	326.914303607	0.146238918998	1	ENSG00000096968
ENST00000381655	2	ATP8A2	293	400.570311413	28.887242933	3	ENSG00000132932
ENST00000381657	2	PLCXD1	202	176.959532059	3.5433244394	1	ENSG00000182378
ENST00000381668	5	ATP8A1	251	349.571362645	27.7949356611	1	ENSG00000124406
ENST00000381669	3	BAIAP2L2	191	201.572558853	0.554534810363	1	ENSG00000128298
ENST00000381685	5	NOL10	168	157.694709344	0.673446914862	1	ENSG00000115761
ENST00000381700	6	GAGE1	5	5.41072232549	0.0311775061644	1	ENSG00000205777
ENST00000381714	3	HMG20A	95	127.642597527	8.34783366974	1	ENSG00000140382
ENST00000381733	4	ASAH1	202	121.996060119	52.4658779159	1	ENSG00000104763
ENST00000381750	4	RCL1	157	133.964374149	3.96105353904	1	ENSG00000120158
ENST00000381765	3	HPCAL1	32	100.361759494	46.5648488494	1	ENSG00000115756
ENST00000381774	4	CPPED1	156	132.311129296	4.24123502081	1	ENSG00000103381
ENST00000381775	1	LSP1	117	108.121908055	0.728996722394	1	ENSG00000130592
ENST00000381779	4	SLITRK4	131	165.92186685	7.35006667547	1	ENSG00000179542
ENST00000381781	2	ARRDC5	140	131.518942281	0.54690479393	1	ENSG00000205784
ENST00000381782	2	NSUN7	191	183.443673803	0.311256662088	1	ENSG00000179299
ENST00000381793	2	RBM47	181	342.773922533	76.350038003	2	ENSG00000163694
ENST00000381799	5	RHOH	38	72.1338169447	16.1521670218	1	ENSG00000168421
ENST00000381801	5	MTMR6	188	177.883983815	0.575283852259	1	ENSG00000139505
ENST00000381809	3	AK3	123	80.7974447509	22.0434652983	1	ENSG00000147853
ENST00000381813	4	CYS1	22	21.2948783036	0.0233481778905	1	ENSG00000205795
ENST00000381831	3	GART	319	294.902357631	1.9691140228	1	ENSG00000159131
ENST00000381842	3	PRB3	96	115.651231792	3.3390989873	1	ENSG00000197870
ENST00000381844	4	YWHAQ	50	97.0343071628	22.7983907441	1	ENSG00000134308
ENST00000381848	3	PLIN5	195	203.724468896	0.373624032182	1	ENSG00000214456
ENST00000381854	3	CDC37L1	106	102.364836436	0.129091342267	1	ENSG00000106993
ENST00000381870	3	CTNS	176	175.321532243	0.00262556738426	1	ENSG00000040531
ENST00000381873	3	SNPH	154	217.378704682	18.4786279461	1	ENSG00000101298
ENST00000381884	4	CENPJ	435	413.099978732	1.16100449346	1	ENSG00000151849
ENST00000381894	3	TMEM74B	117	102.811994953	1.9579377612	1	ENSG00000125895
ENST00000381897	1	RFC1	333	334.374905336	0.00565342869323	1	ENSG00000035928
ENST00000381902	2	KLRC2	47	68.5900142185	6.79586845497	3	ENSG00000205809
ENST00000381903	2	KLRC3	60	63.613207114	0.205228854838	1	ENSG00000205810
ENST00000381906	1	TNNI2	71	77.5226940573	0.548813973546	1	ENSG00000130598
ENST00000381916	2	TNK2	517	469.226327329	4.86401479965	2	ENSG00000061938
ENST00000381920	3	METTL22	224	164.328090932	21.6684604051	1	ENSG00000067365
ENST00000381922	3	ANGPT4	174	180.479613971	0.2326323527	1	ENSG00000101280
ENST00000381937	4	NADK2	89	140.888257866	19.1101185094	2	ENSG00000152620
ENST00000381938	3	TMEM156	100	77.6831041018	6.41122478675	1	ENSG00000121895
ENST00000381951	1	OR1A2	94	91.874285192	0.0491831140302	1	ENSG00000172150
ENST00000381962	3	SRXN1	35	49.9311940466	4.46495542344	2	ENSG00000271303
ENST00000381967	4	PGM2	207	175.641447678	5.59867170736	1	ENSG00000169299
ENST00000381968	3	SYT8	182	161.328656491	2.64865803612	1	ENSG00000149043
ENST00000381971	3	GLIS3	492	384.213460426	30.2382381412	1	ENSG00000107249
ENST00000381989	3	PARP4	544	512.699478763	1.91091013411	1	ENSG00000102699
ENST00000381990	2	GPNMB	217	191.489289609	3.39860441283	1	ENSG00000136235
ENST00000382002	5	PRLR	203	180.001888385	2.93837549485	1	ENSG00000113494
ENST00000382004	3	RFX3	121	252.992319478	68.863641541	3	ENSG00000080298
ENST00000382021	2	DNAJC21	216	185.889413258	4.87734840873	1	ENSG00000168724
ENST00000382038	2	RAD1	91	81.007217132	1.23267670441	1	ENSG00000113456
ENST00000382040	3	RSAD2	125	121.053493848	0.128661390173	1	ENSG00000134321
ENST00000382041	3	NIN	670	636.496945937	1.76348785129	1	ENSG00000100503
ENST00000382044	4	TP53BP1	551	584.363421908	1.90483846126	2	ENSG00000067369
ENST00000382051	3	SLC34A2	248	271.134847129	1.97400355339	1	ENSG00000157765
ENST00000382065	3	C1QTNF3	81	100.403306337	3.74975994847	1	ENSG00000082196
ENST00000382073	3	CLEC6A	57	51.8238006224	0.517002606429	1	ENSG00000205846
ENST00000382080	1	SGCZ	134	92.1781338174	18.9748741763	1	ENSG00000185053
ENST00000382082	3	KCNV2	402	298.861226458	35.5937996168	1	ENSG00000168263
ENST00000382085	3	AMACR	141	151.45649233	0.72191181883	2	ENSG00000242110
ENST00000382097	3	C22orf42	72	86.4364762917	2.41115622317	3	ENSG00000205856
ENST00000382100	3	VLDLR	314	289.838980178	2.01406614968	1	ENSG00000147852
ENST00000382103	2	SEPSECS	161	143.698086348	2.08323035911	1	ENSG00000109618
ENST00000382112	3	DEPDC5	430	593.785223868	45.1772770343	3	ENSG00000100150
ENST00000382114	4	LGI2	140	194.5125545	15.2772586104	1	ENSG00000153012
ENST00000382120	3	SOD3	51	111.139520488	32.542536702	1	ENSG00000109610
ENST00000382142	3	MTMR12	170	234.705218479	17.8383988457	1	ENSG00000150712
ENST00000382151	2	PISD	149	173.323919567	3.41356844791	1	ENSG00000241878
ENST00000382152	2	KCNIP4	58	84.3707252831	8.24237494254	1	ENSG00000185774
ENST00000382159	3	GNG7	21	23.4149940429	0.249079552039	1	ENSG00000176533
ENST00000382160	1	KRTAP5-6	49	35.8517335965	4.82199581652	1	ENSG00000205864
ENST00000382171	2	KRTAP5-1	113	93.0051751441	4.29861048486	1	ENSG00000205869
ENST00000382172	3	MIPEP	248	225.784547999	2.18582853424	1	ENSG00000027001
ENST00000382179	1	BRSK2	192	307.064708415	43.1175799754	3	ENSG00000174672
ENST00000382192	3	ZNF205	245	291.875684392	7.52830710035	2	ENSG00000122386
ENST00000382199	2	IGF2BP2	138	220.916045973	31.1207393268	1	ENSG00000073792
ENST00000382203	1	SMARCA2	289	557.879790937	129.591254512	3	ENSG00000080503
ENST00000382208	2	DEFB135	43	28.7812491354	7.02446496321	1	ENSG00000205883
ENST00000382209	2	DEFB136	33	30.125869825	0.274203676473	1	ENSG00000205884
ENST00000382226	5	LCORL	48	64.7278258078	4.32302727249	1	ENSG00000178177
ENST00000382247	1	DCAF16	63	57.7347315714	0.480179795959	1	ENSG00000163257
ENST00000382251	3	DMRT2	243	161.567857802	41.0427783917	1	ENSG00000173253
ENST00000382254	1	CDH12	238	263.162459491	2.40592586375	1	ENSG00000154162
ENST00000382258	4	TNFRSF19	171	155.689284672	1.50567846939	1	ENSG00000127863
ENST00000382276	3	DMRT1	136	139.773736266	0.101886704799	1	ENSG00000137090
ENST00000382280	3	ZG16B	91	70.1790448269	6.1772310437	1	ENSG00000162078
ENST00000382291	3	NRSN2	81	85.9734993166	0.287713023764	1	ENSG00000125841
ENST00000382298	3	SACS	1350	1242.57382428	9.28748296803	1	ENSG00000151835
ENST00000382333	1	FGFBP1	89	62.9249679818	10.8050479255	1	ENSG00000137440
ENST00000382348	1	OLIG1	17	78.8433503415	48.5088465279	1	ENSG00000184221
ENST00000382350	1	CEMP1	122	85.8878905741	15.1835659075	1	ENSG00000205923
ENST00000382353	5	FGF9	43	76.3552818983	14.5710264287	1	ENSG00000102678
ENST00000382361	3	FSCN1	136	268.754391141	65.575592244	2	ENSG00000075618
ENST00000382363	3	RNF215	102	124.983414862	4.22645964113	1	ENSG00000099999
ENST00000382368	3	FBXL18	221	323.07514738	32.2505020804	1	ENSG00000155034
ENST00000382374	4	MICU2	146	139.142788314	0.337935962593	1	ENSG00000165487
ENST00000382376	3	DEFB132	38	30.1597975329	2.03810302962	1	ENSG00000186458
ENST00000382388	3	DEFB127	35	27.6014007475	1.9832062655	1	ENSG00000088782
ENST00000382396	4	PLA2G4F	362	301.665406686	12.0672210659	1	ENSG00000168907
ENST00000382398	3	DEFB126	41	37.9855159075	0.23922577138	1	ENSG00000125788
ENST00000382409	3	DEAF1	153	239.832445307	31.4380881549	1	ENSG00000177030
ENST00000382410	2	DEFB125	53	46.9046893525	0.792091630962	1	ENSG00000178591
ENST00000382421	3	NOP2	282	255.922103075	2.65728008584	1	ENSG00000111641
ENST00000382435	4	SLC35G5	139	121.372320717	2.56018073191	1	ENSG00000177710
ENST00000382438	5	NKX3-2	125	150.050948871	4.18224639076	1	ENSG00000109705
ENST00000382466	3	ZDHHC20	65	97.3169057385	10.7317674004	1	ENSG00000180776
ENST00000382487	4	GPR78	220	181.678477803	8.0831757358	1	ENSG00000155269
ENST00000382489	3	HTR3D	102	101.457268171	0.00290326994854	1	ENSG00000186090
ENST00000382492	2	TAS2R1	114	86.6331089875	8.64504035975	1	ENSG00000169777
ENST00000382496	5	SEMA5A	371	443.37740532	11.8149656207	1	ENSG00000112902
ENST00000382518	1	CD9	72	85.7560655561	2.20660006214	1	ENSG00000010278
ENST00000382533	4	SAP18	48	73.4092587922	8.79494552857	2	ENSG00000150459
ENST00000382545	3	KCNA1	81	234.784119085	100.728939312	1	ENSG00000111262
ENST00000382554	3	NYNRIN	586	607.641777921	0.770793860142	1	ENSG00000205978
ENST00000382564	2	DNAJC19	33	36.988582257	0.430099978167	1	ENSG00000205981
ENST00000382580	2	CHEK2	216	163.190799473	17.089270163	1	ENSG00000183765
ENST00000382592	4	LATS2	304	468.47445514	57.7445495623	1	ENSG00000150457
ENST00000382611	6	IRX2	135	227.497370876	37.6081867938	2	ENSG00000170561
ENST00000382614	2	IFITM5	69	48.8330203825	8.32852573332	1	ENSG00000206013
ENST00000382622	3	PRMT8	57	150.396384886	57.9992977652	3	ENSG00000111218
ENST00000382643	3	RAD51	46	100.70066087	29.7134326007	1	ENSG00000051180
ENST00000382666	4	FAHD1	114	111.990771949	0.0360475893659	1	ENSG00000180185
ENST00000382674	2	EVC	391	338.340270982	8.19603014504	1	ENSG00000072840
ENST00000382708	3	PSME1	76	83.5224442471	0.677508518346	1	ENSG00000092010
ENST00000382713	5	DOK6	94	119.76131968	5.54140179339	1	ENSG00000206052
ENST00000382722	5	CACNA2D4	403	390.802096433	0.380726850734	1	ENSG00000151062
ENST00000382723	4	MSX1	85	145.812743197	25.3625962592	1	ENSG00000163132
ENST00000382743	4	SIRT3	149	154.237860423	0.177875793532	1	ENSG00000142082
ENST00000382745	4	CLCN7	205	314.097081652	37.8932945268	1	ENSG00000103249
ENST00000382762	3	BET1L	49	47.1960815978	0.0689489782088	1	ENSG00000177951
ENST00000382771	4	SERPINB5	124	106.638049041	2.82673345791	1	ENSG00000206075
ENST00000382774	3	HGFAC	324	266.960632813	12.1871504979	1	ENSG00000109758
ENST00000382822	2	KRTAP19-8	22	21.8216545223	0.00145759384871	1	ENSG00000206102
ENST00000382835	2	KRTAP27-1	76	57.9467401765	5.62447843072	1	ENSG00000206107
ENST00000382844	1	GJB2	115	93.7788791313	4.80210443008	1	ENSG00000165474
ENST00000382862	3	MSLN	340	282.262018419	11.8105671309	1	ENSG00000102854
ENST00000382869	3	ZMYM2	272	342.138499707	14.3784144297	3	ENSG00000121741
ENST00000382873	3	FECH	109	139.711323413	6.75095878238	1	ENSG00000066926
ENST00000382882	3	NELFA	163	238.868866128	24.0972586376	3	ENSG00000185049
ENST00000382905	4	ZMYM5	138	102.945726247	11.9364072037	1	ENSG00000132950
ENST00000382932	2	SLC7A4	279	244.059428363	5.00223881737	1	ENSG00000099960
ENST00000382936	3	TMEM129	70	75.257409954	0.367277580255	1	ENSG00000168936
ENST00000382951	3	RNASE13	68	49.4197632789	6.98556961237	1	ENSG00000206150
ENST00000382985	4	METTL17	159	182.337313048	2.98693762229	1	ENSG00000165792
ENST00000382998	4	CTIF	215	259.755104102	7.71118377108	2	ENSG00000134030
ENST00000383018	3	SNRNP25	50	53.4946534436	0.228295762375	1	ENSG00000161981
ENST00000383070	1	SRY	11	13.3563151606	0.415700069174	1	ENSG00000184895
ENST00000383096	3	CCDC178	294	218.632954018	25.9804915757	1	ENSG00000166960
ENST00000383163	2	PRR23A	72	109.646550547	12.9257396703	1	ENSG00000206260
ENST00000383168	4	AQP4	113	107.771118807	0.253696897962	1	ENSG00000171885
ENST00000383180	2	NME9	82	85.4849983018	0.142074204889	1	ENSG00000181322
ENST00000383202	2	STAG1	197	371.508555372	81.9718293367	1	ENSG00000118007
ENST00000383233	3	TMEM241	93	83.7102354567	1.03093396882	1	ENSG00000134490
ENST00000383237	4	LY6G5C	36	50.2003755788	4.01691549624	1	ENSG00000204428
ENST00000383263	5	CHRM5	154	167.803813582	1.13552407026	1	ENSG00000184984
ENST00000383314	2	RNMT	128	135.011956172	0.364171668562	1	ENSG00000101654
ENST00000383366	4	NEK11	232	183.270245908	12.9567618687	1	ENSG00000114670
ENST00000383463	4	HMCES	126	120.690656246	0.233565148914	1	ENSG00000183624
ENST00000383467	2	LRRC30	134	115.917860037	2.82065063591	1	ENSG00000206422
ENST00000383555	2	OR12D2	100	100.382245866	0.00145555521997	1	ENSG00000280236
ENST00000383579	3	UROC1	322	282.733236799	5.4534751901	1	ENSG00000159650
ENST00000383640	2	OR2H2	90	92.05231245	0.0457564430525	1	ENSG00000204657
ENST00000383673	2	DRD3	116	144.909024145	5.76728524641	1	ENSG00000151577
ENST00000383678	2	GTPBP8	122	114.041174501	0.555438889467	1	ENSG00000163607
ENST00000383693	3	LNP1	60	60.546015533	0.00492407237157	1	ENSG00000206535
ENST00000383695	1	OR5K3	149	84.0479931983	50.1946926634	1	ENSG00000206536
ENST00000383696	2	OR5H6	136	87.1325774993	27.4067983572	1	ENSG00000230301
ENST00000383710	4	CADPS	342	497.819225612	48.7719835257	1	ENSG00000163618
ENST00000383738	2	CSPG5	147	218.517383354	23.4065411334	1	ENSG00000114646
ENST00000383754	3	MOBP	16	28.090650171	5.20400277914	1	ENSG00000168314
ENST00000383763	5	TRIM71	188	422.775289048	130.375255545	1	ENSG00000206557
ENST00000383767	2	RBMS3	112	134.874024306	3.87933103235	1	ENSG00000144642
ENST00000383768	2	ZCWPW2	118	88.5409208809	9.80153960351	1	ENSG00000206559
ENST00000383788	5	COLQ	170	156.557164788	1.1542737044	1	ENSG00000206561
ENST00000383791	3	SH3BP5	147	166.847670896	2.36101611661	2	ENSG00000131370
ENST00000383794	3	CCDC174	178	162.153381291	1.54862835735	1	ENSG00000154781
ENST00000383820	5	RPUSD3	137	134.667912773	0.0403854988288	1	ENSG00000156990
ENST00000383829	2	BRPF1	310	520.202623533	84.9383316063	3	ENSG00000156983
ENST00000383832	3	CPNE9	145	221.359561292	26.3407759151	1	ENSG00000144550
ENST00000383836	3	SRGAP3	297	451.304830691	52.7580897777	1	ENSG00000196220
ENST00000383847	2	FAM131A	93	119.827366145	6.00620373671	1	ENSG00000175182
ENST00000388712	3	GOLM1	146	140.864459466	0.187228039459	1	ENSG00000135052
ENST00000388718	5	FLG2	798	622.603256189	49.4119126966	1	ENSG00000143520
ENST00000388747	4	PIP5KL1	110	140.220305509	6.51308568857	1	ENSG00000167103
ENST00000388752	3	MRPL2	135	131.839720877	0.0757538325206	1	ENSG00000112651
ENST00000388761	2	UFSP1	70	60.8019592929	1.39146754205	1	ENSG00000176125
ENST00000388768	2	RUFY2	148	179.991056421	5.68599191142	1	ENSG00000204130
ENST00000388781	3	LAMB4	638	555.000207252	12.4125459887	1	ENSG00000091128
ENST00000388798	2	SPAG1	232	227.757185121	0.0790380250143	1	ENSG00000104450
ENST00000388820	4	ADAMTS7	626	647.403916987	0.707638076257	3	ENSG00000136378
ENST00000388822	5	METTL14	84	143.787982649	24.8602338206	1	ENSG00000145388
ENST00000388825	4	GPX3	66	82.5077228118	3.30278067487	1	ENSG00000211445
